date,BITCOIN,E1VFVN30,TCBF
2019-06-08,185732421.44,14380,13110
2019-06-09,178367360.64000002,14380,13110
2019-06-10,187997827.45,14320,13119
2019-06-11,184810788,14490,13120
2019-06-12,190501313.20000002,14300,13123
2019-06-13,192529920,14300,13129
2019-06-14,202874023.29999998,14500,13129
2019-06-15,206779135.55,14500,13129
2019-06-16,209943828.25000003,14500,13129
2019-06-17,218240074.49999997,14190,13132
2019-06-18,212124006.64,14050,13141
2019-06-19,216470152.835,14200,13142
2019-06-20,222342580,14400,13142
2019-06-21,236996245.2,14410,13148
2019-06-22,248231806.99999997,14410,13148
2019-06-23,251730663.70000002,14410,13148
2019-06-24,257133338.73000002,14450,13150
2019-06-25,273436656.03,14420,13153
2019-06-26,300693228.6,14340,13156
2019-06-27,259435331,14220,13189
2019-06-28,287064697.65,14210,13190
2019-06-29,277649477.65,14210,13190
2019-06-30,251198535.7,14210,13190
2019-07-01,245872621.20000002,14550,13193
2019-07-02,252967632.4,14550,13196
2019-07-03,279525682.5,14350,13205
2019-07-04,258794587.50000003,14590,13211
2019-07-05,256509699.875,14600,13221
2019-07-06,259976502.49999997,14600,13221
2019-07-07,266740938.75,14600,13221
2019-07-08,285892663.41499996,14510,13228
2019-07-09,291756255.79999995,14420,13232
2019-07-10,280570278.59999996,14560,13232
2019-07-11,262743949.87500003,14600,13234
2019-07-12,274097227.95,14550,13235
2019-07-13,264724960.5,14550,13235
2019-07-14,236467303.8,14550,13235
2019-07-15,251865275.33999997,14480,13246
2019-07-16,218924636,14560,13232
2019-07-17,225262631.37499997,14570,13238
2019-07-18,247349068,14490,13237
2019-07-19,245210285.88000003,14570,13251
2019-07-20,250019625.24,14570,13251
2019-07-21,247197904.38000003,14570,13251
2019-07-22,239191303.67999998,14590,13258
2019-07-23,228228339.9,14680,13268
2019-07-24,226326280.4,14730,13263
2019-07-25,229330350.7,14790,13273
2019-07-26,228446654.54,14750,13275
2019-07-27,219787836.58,14750,13275
2019-07-28,221662861.55,14750,13275
2019-07-29,220572057.2,14730,13280
2019-07-30,222303900,14640,13281
2019-07-31,234625017.5,14710,13285
2019-08-01,241732054.2,14680,13288
2019-08-02,244577885.4,14660,13290
2019-08-03,251257815,14660,13290
2019-08-04,255369380.4,14660,13290
2019-08-05,273995732.65999997,14500,13293
2019-08-06,266039060.4,14300,13297
2019-08-07,278926542.56,14370,13298
2019-08-08,279115495.25,14500,13306
2019-08-09,275884245,14560,13342
2019-08-10,261841043.1,14560,13342
2019-08-11,267598899.75000003,14560,13342
2019-08-12,264170134.92999998,14620,13351
2019-08-13,251920017.27,14580,13356
2019-08-14,234494414.70000002,14620,13354
2019-08-15,238610800.64,14720,13359
2019-08-16,240681281.96,14860,13365
2019-08-17,237188804.44000003,14860,13365
2019-08-18,239293436.48000002,14860,13365
2019-08-19,253773158.02,14850,13369
2019-08-20,249930051.96,14850,13370
2019-08-21,235211006.625,14940,13372
2019-08-22,234112692.45,14970,13375
2019-08-23,241617816.99,14950,13369
2019-08-24,235609044,14950,13369
2019-08-25,235435051.5,14950,13369
2019-08-26,240660626.25,14850,13385
2019-08-27,235922286.6,14700,13378
2019-08-28,225353643.85,14700,13380
2019-08-29,220980000,14730,13385
2019-08-30,222135791.6,14880,13391
2019-08-31,222445324.70000002,14880,13391
2019-09-01,226518873.04,14880,13391
2019-09-02,241251489.29999998,14880,13391
2019-09-03,246569643.54,14780,13424
2019-09-04,245582251.165,14750,13417
2019-09-05,245307202.595,14730,13433
2019-09-06,239385841.2,14750,13431
2019-09-07,243238499.13000003,14750,13431
2019-09-08,241157548.83,14750,13431
2019-09-09,239202542.01,14700,13440
2019-09-10,234083186.995,14690,13444
2019-09-11,235932168,14700,13407
2019-09-12,242221086.925,14810,13447
2019-09-13,240938176.325,14900,13409
2019-09-14,240434341.50000003,14900,13409
2019-09-15,239191579.875,14900,13409
2019-09-16,238430570.63000003,15060,13426
2019-09-17,236565154.20999998,15120,13431
2019-09-18,235718817.49,15150,13427
2019-09-19,239198267.28,15210,13436
2019-09-20,235958650.20000002,15260,13433
2019-09-21,231641359.95,15260,13433
2019-09-22,232862175,15260,13433
2019-09-23,224695299.67,15220,13475
2019-09-24,198551958.15,15160,13469
2019-09-25,196002656.85,15160,13477
2019-09-26,187069663,15200,13442
2019-09-27,190141305.89999998,15400,13432
2019-09-28,190935845.1,15400,13432
2019-09-29,187103307.3,15400,13432
2019-09-30,192687553.14,15460,13438
2019-10-01,193116061.145,15500,13478
2019-10-02,194829180,15280,13481
2019-10-03,191209361.875,15400,13482
2019-10-04,189313431.71,15220,13485
2019-10-05,189157520.99,15220,13485
2019-10-06,182421806.67,15220,13485
2019-10-07,190824048.82,15300,13499
2019-10-08,189936229.36499998,15200,13495
2019-10-09,199743600,15230,13496
2019-10-10,199273621.01,15230,13495
2019-10-11,191757766.2,15300,13463
2019-10-12,192696640.5,15300,13463
2019-10-13,192137632.05,15300,13463
2019-10-14,194063415,15500,13453
2019-10-15,189243498.78,15400,13456
2019-10-16,185461579,15400,13490
2019-10-17,187442939,15290,13494
2019-10-18,184568328.64,15300,13496
2019-10-19,184826125.08,15300,13496
2019-10-20,191095149.76000002,15300,13496
2019-10-21,190639865.35,15260,13503
2019-10-22,185806548.1,15230,13505
2019-10-23,173431921.23,15300,13507
2019-10-24,172621285.16,15350,13540
2019-10-25,201956872.425,15400,13524
2019-10-26,215330104.63500002,15400,13524
2019-10-27,222042241.29,15400,13524
2019-10-28,213967915.92,15450,13532
2019-10-29,218833757.81,15410,13535
2019-10-30,212887039.77,15500,13537
2019-10-31,212232040.25,15380,13540
2019-11-01,215036136,15500,13542
2019-11-02,216242640,15500,13542
2019-11-03,213806662.02,15500,13542
2019-11-04,218404800,15620,13550
2019-11-05,216103110.505,15670,13552
2019-11-06,216755480.44500002,15720,13554
2019-11-07,213359073.64499998,15730,13575
2019-11-08,203192849.31,15700,13542
2019-11-09,204113617.61999997,15700,13542
2019-11-10,209645187.18,15700,13542
2019-11-11,202335593.22,15670,13585
2019-11-12,204704268.17499998,15650,13586
2019-11-13,203375300.41500002,15500,13591
2019-11-14,200224862.01,15450,13594
2019-11-15,196314300,15430,13575
2019-11-16,196964040,15430,13575
2019-11-17,197242732.05,15430,13575
2019-11-18,189377900.38,15330,13575
2019-11-19,188474137.04,15400,13578
2019-11-20,187520630.52,15300,13605
2019-11-21,176717138.20000002,15000,13607
2019-11-22,169248454.2,14870,13610
2019-11-23,170233588.32,14870,13610
2019-11-24,160197375,14870,13610
2019-11-25,165296437.5,14910,13618
2019-11-26,165928027.5,14980,13620
2019-11-27,174932928.5,14900,13621
2019-11-28,171993879.57500002,14740,13628
2019-11-29,179674902.2,14750,13618
2019-11-30,175048406,14750,13618
2019-12-01,171852811.20000002,14750,13618
2019-12-02,169538183.385,14650,13625
2019-12-03,169055616,14500,13628
2019-12-04,166507620.825,14750,13631
2019-12-05,171182560,14640,13642
2019-12-06,175239514.9,14670,13645
2019-12-07,173882240.5,14670,13645
2019-12-08,174294800,14670,13645
2019-12-09,169909426.33499998,14660,13651
2019-12-10,167194752.98999998,14520,13655
2019-12-11,168612977.505,14800,13658
2019-12-12,166689382.29999998,14730,13661
2019-12-13,167994119.5,14800,13635
2019-12-14,163598011.70000002,14800,13635
2019-12-15,164790314,14800,13635
2019-12-16,159392594.6,14560,13668
2019-12-17,153399755.74,14480,13674
2019-12-18,169381546.88,14350,13678
2019-12-19,165757948.29999998,14300,13678
2019-12-20,166632427.12,14360,13695
2019-12-21,165546399.76,14360,13695
2019-12-22,174978800,14360,13695
2019-12-23,169595162.41,14440,13702
2019-12-24,168265636.925,14500,13706
2019-12-25,166731368.24,14500,13708
2019-12-26,166744125,14500,13713
2019-12-27,167935594.20000002,14610,13713
2019-12-28,169241336.4,14610,13713
2019-12-29,170975297.16,14610,13713
2019-12-30,166633447.5,14660,13733
2019-12-31,165868986.725,14760,13764
2020-01-01,166246930.2,14760,13764
2020-01-02,160908936.69,14780,13767
2020-01-03,169979132.88,14700,13769
2020-01-04,170395302,14700,13769
2020-01-05,170283844.67999998,14700,13769
2020-01-06,180165945.95999998,14600,13777
2020-01-07,189346761.2,14580,13780
2020-01-08,186221014.08,14430,13790
2020-01-09,181076537.72,14600,13789
2020-01-10,189678018.53,14720,13798
2020-01-11,185482981.53,14720,13798
2020-01-12,189881280.82,14720,13798
2020-01-13,187932333.88,14700,13800
2020-01-14,202956403.68,14740,13814
2020-01-15,204678355.5,14730,13814
2020-01-16,202227141.83999997,14850,13817
2020-01-17,205688020.94,14910,13808
2020-01-18,206271774,14910,13808
2020-01-19,201855041.34,14910,13808
2020-01-20,200042133.9,14920,13784
2020-01-21,202282830,15800,13788
2020-01-22,200772382.5,15100,13796
2020-01-23,194322410.415,15100,13796
2020-01-24,195210535.67999998,15100,13796
2020-01-25,192408758.82000002,15100,13796
2020-01-26,200029072.86,15100,13796
2020-01-27,206292522.42,15100,13796
2020-01-28,218211427.61999997,15100,13796
2020-01-29,214790535,15100,13796
2020-01-30,220090360.63000003,14600,13819
2020-01-31,216978991.44000003,14150,13822
2020-02-01,217717018.38,14150,13822
2020-02-02,216300415.38,14150,13822
2020-02-03,215906065.4,13970,13827
2020-02-04,212845166.79999998,14040,13828
2020-02-05,223465900.24,14000,13832
2020-02-06,226785123.11999997,14350,13835
2020-02-07,227794197.85,14400,13864
2020-02-08,230260327.725,14400,13864
2020-02-09,236386273.325,14400,13864
2020-02-10,229230451.75,14250,13870
2020-02-11,238932667.575,14260,13874
2020-02-12,240549952.55,14460,13882
2020-02-13,237967606.79999998,14680,13841
2020-02-14,241293480,14430,13846
2020-02-15,230166549.64000002,14430,13846
2020-02-16,230485019.84000003,14430,13846
2020-02-17,225603742.525,14390,13852
2020-02-18,236886362.685,14350,13855
2020-02-19,222792291.12000003,14310,13854
2020-02-20,223313536.87499997,14400,13858
2020-02-21,225392451.935,14430,13894
2020-02-22,224724201.31,14430,13894
2020-02-23,231601952.96,14430,13894
2020-02-24,224768357.88,14110,13933
2020-02-25,216443803.71,14090,13905
2020-02-26,203963248.41,14050,13908
2020-02-27,204913565.46499997,14120,13905
2020-02-28,202502551.56,13860,13937
2020-02-29,198758891.28,13860,13937
2020-03-01,197323062.29999998,13860,13937
2020-03-02,207391528.32000002,13990,13919
2020-03-03,203622967.73,14080,13918
2020-03-04,203409355,13870,13920
2020-03-05,210155761.5,13950,13924
2020-03-06,212649858.35,13810,13921
2020-03-07,206214418.6,13810,13921
2020-03-08,187238110,13810,13921
2020-03-09,184114152.70499998,13020,13923
2020-03-10,182781456.75,13000,13934
2020-03-11,184392002.97,12550,13939
2020-03-12,115518570,11800,13950
2020-03-13,129813784.47000001,12000,13954
2020-03-14,120293792.82,12000,13954
2020-03-15,123647782.32,12000,13954
2020-03-16,117853369.2,11530,13960
2020-03-17,124602173.03000002,11630,13960
2020-03-18,126350088.93,11510,13967
2020-03-19,145560205.98,11150,13969
2020-03-20,145813284,11240,13970
2020-03-21,144718171.20000002,11240,13970
2020-03-22,135873047.39999998,11240,13970
2020-03-23,155005682.1,10500,13978
2020-03-24,159031878.375,10400,13981
2020-03-25,159400552.15,10850,13984
2020-03-26,160060947,10700,13988
2020-03-27,149305066.35,10670,13989
2020-03-28,148108586.72500002,10670,13989
2020-03-29,139314874.875,10670,13989
2020-03-30,151341789.55,10100,14001
2020-03-31,151969018.41,10750,14034
2020-04-01,158544007.05,10380,14040
2020-04-02,160206274.8,10380,14000
2020-04-03,158545084.35,10710,14047
2020-04-04,162518379,10710,14047
2020-04-05,159764808.75,10710,14047
2020-04-06,171655641.5,11220,14023
2020-04-07,168983423.9,11500,14020
2020-04-08,173053112.25,11550,14024
2020-04-09,171344973.41,11680,14006
2020-04-10,161543906.25,11500,14039
2020-04-11,161517890.625,11500,14039
2020-04-12,160803984.375,11500,14009
2020-04-13,161008143,11800,14016
2020-04-14,161165911.28,11820,14020
2020-04-15,154175696.3,12100,14023
2020-04-16,167041150.5,11950,14026
2020-04-17,165268528.5,12250,14029
2020-04-18,170335590.25,12250,14029
2020-04-19,166910386.75,12250,14029
2020-04-20,160230599.07,12300,14035
2020-04-21,160590545,11820,14034
2020-04-22,167740885.2,11910,14035
2020-04-23,175653203.16,11950,14038
2020-04-24,176669186.4,12050,14039
2020-04-25,177164071.89999998,12050,14039
2020-04-26,182573722.9,12050,14039
2020-04-27,182327374.5,12130,14037
2020-04-28,182270573.55,11940,14041
2020-04-29,205919823.9,12000,14062
2020-04-30,202714736.7,12000,14062
2020-05-01,206500863.1,12000,14062
2020-05-02,210673568,12000,14062
2020-05-03,208931153.26999998,12000,14062
2020-05-04,208676199.34000003,11900,14066
2020-05-05,211680775.18,11860,14073
2020-05-06,213918155.88,12180,14077
2020-05-07,234452111.89999998,12350,14091
2020-05-08,228880892.05499998,12700,14094
2020-05-09,223379463.435,12700,14094
2020-05-10,205120387.36499998,12700,14094
2020-05-11,199596376.56500003,12950,14101
2020-05-12,205561281.89999998,13100,14103
2020-05-13,217968524.4,13040,14099
2020-05-14,229430767.49999997,12950,14102
2020-05-15,217953036.85,12930,14103
2020-05-16,218468770.45000002,12930,14103
2020-05-17,226575457.975,12930,14103
2020-05-18,227168254.795,13070,14109
2020-05-19,227965103,13400,14113
2020-05-20,221036619.6,13450,14106
2020-05-21,210408115.8,13700,14100
2020-05-22,213456475.48499998,13420,14103
2020-05-23,213288702.39000002,13420,14103
2020-05-24,201831265.98,13420,14103
2020-05-25,207308288.07,13400,14099
2020-05-26,206223701.49,13580,14102
2020-05-27,214603800,13460,14115
2020-05-28,223629613.2,13430,14115
2020-05-29,219471673.90500003,13470,14118
2020-05-30,225472014.9,13470,14118
2020-05-31,219679577.7,13470,14118
2020-06-01,237591020.7,13690,14127
2020-06-02,221154198.275,13620,14128
2020-06-03,225005649.54,13630,14131
2020-06-04,227991895.83499998,13700,14131
2020-06-05,222573777.00000003,13750,14132
2020-06-06,224816273.60000002,13750,14132
2020-06-07,227110640,13750,14132
2020-06-08,228712859.55,14000,14138
2020-06-09,226936859.5,13960,14142
2020-06-10,229660976,14140,14146
2020-06-11,214954608.55,13650,14150
2020-06-12,219695331.39000002,13550,14151
2020-06-13,219936684.19,13550,14151
2020-06-14,216189681.96999997,13550,14151
2020-06-15,219156073.67499998,13000,14159
2020-06-16,221350381.99999997,13290,14164
2020-06-17,219460644.675,13400,14162
2020-06-18,217462865.95,13350,14161
2020-06-19,215610238.8,13500,14164
2020-06-20,217381228.2,13500,14164
2020-06-21,215474169.6,13500,14164
2020-06-22,225182373.375,13550,14173
2020-06-23,223405500.35999998,13540,14176
2020-06-24,215437540.5,13400,14178
2020-06-25,214284983.56,13340,14180
2020-06-26,212548233.42,13350,14190
2020-06-27,208927781.64,13350,14190
2020-06-28,211743740.16,13350,14190
2020-06-29,213236955.52499998,12820,14196
2020-06-30,211853916.08499998,13300,14202
2020-07-01,214383844.36,13300,14204
2020-07-02,210881393.62000003,13180,14203
2020-07-03,209970210.04999998,13290,14206
2020-07-04,212015842.22,13290,14206
2020-07-05,210862752.52,13290,14206
2020-07-06,216518537.22500002,13500,14216
2020-07-07,214914592,13480,14222
2020-07-08,218811635.89000002,13440,14225
2020-07-09,214013294.04,13700,14238
2020-07-10,215540646.96,13690,14228
2020-07-11,214076535,13690,14228
2020-07-12,215902502.37,13690,14228
2020-07-13,213954645.2,13500,14235
2020-07-14,214626837.88,13500,14240
2020-07-15,213165519.84,13700,14241
2020-07-16,211700148.35,13600,14245
2020-07-17,212152298.79999998,13600,14246
2020-07-18,212777323.20000002,13600,14246
2020-07-19,213869898.32,13600,14246
2020-07-20,212437443.57,13470,14255
2020-07-21,217828441.975,13500,14285
2020-07-22,221331197.35,13400,14264
2020-07-23,222816931.04999998,13280,14267
2020-07-24,221448043.79999998,13000,14270
2020-07-25,225055083.60000002,13000,14270
2020-07-26,230515364.4,13000,14270
2020-07-27,257510301.86,12250,14274
2020-07-28,253887063,12600,14310
2020-07-29,257307040.2,12380,14309
2020-07-30,258189701.425,12460,14278
2020-07-31,263620576.8,12400,14280
2020-08-01,273658907.59999996,12400,14280
2020-08-02,256139695.4,12400,14280
2020-08-03,260409410.60000002,12620,14286
2020-08-04,259531374.06000003,12900,14294
2020-08-05,272018648.25,13070,14296
2020-08-06,272679651.88,13440,14298
2020-08-07,268782700.08,13200,14303
2020-08-08,272981184.21999997,13200,14303
2020-08-09,270956327.48,13200,14303
2020-08-10,275634722.3,13290,14290
2020-08-11,263882569.74,13130,14289
2020-08-12,267976233,13300,14299
2020-08-13,274032318.26,13320,14313
2020-08-14,273112310.46000004,13300,14343
2020-08-15,274710852.98,13300,14343
2020-08-16,276326776,13300,14343
2020-08-17,285621867.40000004,13270,14352
2020-08-18,277706092.48,13280,14354
2020-08-19,272637475.2,13300,14356
2020-08-20,274756505.76,13250,14357
2020-08-21,267122466,13310,14361
2020-08-22,270586201.5,13310,14361
2020-08-23,269989445.25,13310,14361
2020-08-24,272615754.18,13580,14367
2020-08-25,262397006.20000002,13780,14389
2020-08-26,265574271.74,13680,14377
2020-08-27,262833251.01999998,13750,14396
2020-08-28,267427960,13850,14382
2020-08-29,265772409.44,13850,14382
2020-08-30,271714918.26,13850,14382
2020-08-31,270346261.82,13790,14409
2020-09-01,276042662.76,13980,14412
2020-09-02,263954640.88000003,13980,14412
2020-09-03,236973152.68,14120,14414
2020-09-04,237014055.95999998,14090,14412
2020-09-05,235325538.66,14090,14412
2020-09-06,237695025.60000002,14090,14412
2020-09-07,240774383.9,14000,14435
2020-09-08,234615514.95999998,13970,14422
2020-09-09,237196125,13800,14423
2020-09-10,239741526.37500003,13830,14428
2020-09-11,241009368.26,13870,14382
2020-09-12,242029487.74,13870,14382
2020-09-13,239532952.72000003,13870,14382
2020-09-14,247493472.75,13950,14414
2020-09-15,250053614.99999997,13970,14413
2020-09-16,253877441.64,14000,14424
2020-09-17,253661221.1,14000,14436
2020-09-18,253530774.00000003,14200,14401
2020-09-19,256615396.1,14200,14401
2020-09-20,252821540.3,14200,14401
2020-09-21,241650351.3,14280,14411
2020-09-22,244030864.77,14300,14407
2020-09-23,237185100.35000002,14380,14415
2020-09-24,249019344,14300,14422
2020-09-25,247988320.29999998,14300,14421
2020-09-26,248844763.92999998,14300,14421
2020-09-27,250281446.38,14300,14421
2020-09-28,247671259.88,14490,14427
2020-09-29,251516421,14530,14422
2020-09-30,249966286.44,14520,14426
2020-10-01,245761264.32,14550,14437
2020-10-02,245312542.72,14500,14459
2020-10-03,244553965.10999998,14500,14459
2020-10-04,247270790.76000002,14500,14459
2020-10-05,250592400,14540,14430
2020-10-06,245837250.75,14610,14445
2020-10-07,247625892.14999998,14660,14436
2020-10-08,253401331.60999998,14600,14446
2020-10-09,256354573.99999997,14630,14450
2020-10-10,262016520.79999998,14630,14450
2020-10-11,263567031.00000003,14630,14450
2020-10-12,267354289.74,14700,14466
2020-10-13,265014161.72,14700,14437
2020-10-14,264817712.25000003,14950,14461
2020-10-15,266669322.5,15070,14447
2020-10-16,262557222.75,15100,14471
2020-10-17,263406122.99999997,15100,14471
2020-10-18,266896278,15100,14471
2020-10-19,272655960.75,15140,14484
2020-10-20,276232023.86,15300,14483
2020-10-21,297508547.49,15300,14486
2020-10-22,300755415.52,15450,14486
2020-10-23,299967663.28000003,15620,14492
2020-10-24,304089283.12,15620,14492
2020-10-25,302454216.32,15620,14492
2020-10-26,302965616.25,15740,14508
2020-10-27,317455321.5,15410,14511
2020-10-28,307777280,14800,14503
2020-10-29,311868200,14790,14500
2020-10-30,314853244.59999996,14900,14511
2020-10-31,318609563.6,14900,14511
2020-11-01,319525173.6,14900,14511
2020-11-02,314602975.61,14960,14504
2020-11-03,325636473.84,15180,14514
2020-11-04,328172160,15230,14524
2020-11-05,362378205,15200,14530
2020-11-06,361460544.08,15200,14530
2020-11-07,343343633.12,15200,14530
2020-11-08,358947106.88,15200,14530
2020-11-09,355297352.90000004,15330,14526
2020-11-10,355132018.25,15500,14542
2020-11-11,364399296.75,15360,14550
2020-11-12,378209511,15410,14558
2020-11-13,378669998.25,15700,14547
2020-11-14,372962227.5,15700,14547
2020-11-15,369563382,15700,14547
2020-11-16,387360391.50000006,15350,14564
2020-11-17,409079426.70000005,15520,14562
2020-11-18,412313311.2,15700,14552
2020-11-19,412635701.44,15820,14547
2020-11-20,433457715.12,15950,14571
2020-11-21,433626204.64,15950,14571
2020-11-22,428234076.48,15950,14571
2020-11-23,426253074.16999996,15950,14576
2020-11-24,444153555.57,16050,14585
2020-11-25,433234434.00000006,16180,14567
2020-11-26,397795372,16200,14602
2020-11-27,397355888.40000004,16239.999999999998,14610
2020-11-28,410355828,16239.999999999998,14610
2020-11-29,422404123.2,16239.999999999998,14610
2020-11-30,456482780,16270,14621
2020-12-01,433977522.15,16320,14618
2020-12-02,445131713.69,16450,14630
2020-12-03,449320368.75,16650,14598
2020-12-04,432353361.59999996,16600,14593
2020-12-05,443097246.59999996,16600,14593
2020-12-06,448654460.40000004,16600,14593
2020-12-07,444105005.76000005,16670,14617
2020-12-08,423514385.28,16630,14599
2020-12-09,429024631.28,16920,14607
2020-12-10,422937110.4,16720,14604
2020-12-11,417417381.91999996,16920,14611
2020-12-12,435416054.08000004,16920,14611
2020-12-13,442508949.12,16920,14611
2020-12-14,446064232.18,17110,14630
2020-12-15,449831688.84,17000,14617
2020-12-16,494540953.38,17300,14621
2020-12-17,527837460.8,17100,14630
2020-12-18,535765968.23999995,17590,14623
2020-12-19,550695978.84,17590,14623
2020-12-20,542296648.32,17590,14623
2020-12-21,526610251.2,17700,14635
2020-12-22,551347448.73,17690,14634
2020-12-23,536536664.09999996,17600,14636
2020-12-24,548987731.25,17500,14639
2020-12-25,572153394.5999999,17800,14621
2020-12-26,613386783,17800,14621
2020-12-27,608782987.8000001,17800,14621
2020-12-28,625395737.5,17710,14644
2020-12-29,633669492,17790,14648
2020-12-30,668041121.28,17730,14651
2020-12-31,669942467.6,18000,14657
2021-01-01,678346357.2,18000,14657
2021-01-02,744208368.4,18000,14657
2021-01-03,764735028,18000,14657
2021-01-04,741177041.7,18330,14657
2021-01-05,787748788.4000001,18510,14670
2021-01-06,853863812.9,18700,14670
2021-01-07,913274694.42,18980,14668
2021-01-08,938018563.52,19220,14673
2021-01-09,930627755.8000001,19220,14673
2021-01-10,882090433.3199999,19220,14673
2021-01-11,817682845.5,18920,14691
2021-01-12,783481837.95,19800,14674
2021-01-13,865376502.2400001,19590,14686
2021-01-14,903442711.6800001,19580,14705
2021-01-15,850369415.35,19800,14705
2021-01-16,827329325.5500001,19800,14705
2021-01-17,828751974.75,19800,14705
2021-01-18,848154161.9300001,19690,14708
2021-01-19,822941129.0699999,18700,14701
2021-01-20,820681191.6800001,18850,14713
2021-01-21,706725815.5999999,18900,14717
2021-01-22,758668715.7,19480,14706
2021-01-23,738732083.1,19480,14706
2021-01-24,744007730.6999999,19480,14706
2021-01-25,737435740,19360,14712
2021-01-26,751583867.58,18700,14718
2021-01-27,704805472.14,18350,14721
2021-01-28,772126003.2,17070,14735
2021-01-29,791241066.72,17500,14730
2021-01-30,788915754,17500,14730
2021-01-31,762337722.3199999,17500,14730
2021-02-01,771030392,17730,14722
2021-02-02,817713408.89,17500,14729
2021-02-03,869451818.2,18850,14737
2021-02-04,853186073.0500001,18750,14750
2021-02-05,882667780,19490,14745
2021-02-06,896896959.9999999,19490,14745
2021-02-07,894441020,19490,14745
2021-02-08,1072111886.8000001,18690,14757
2021-02-09,1072161074.4000001,18350,14755
2021-02-10,1032856542.9,18350,14755
2021-02-11,1107264210,18350,14755
2021-02-12,1093531381.8,18350,14755
2021-02-13,1087780032.3000002,18350,14755
2021-02-14,1120662012.6000001,18350,14755
2021-02-15,1102452128.7,18350,14755
2021-02-16,1133408862.3000002,18350,14755
2021-02-17,1202729018.3999999,19580,14772
2021-02-18,1188590342.4,19790,14776
2021-02-19,1289687261.18,19890,14782
2021-02-20,1288088430.9,19890,14782
2021-02-21,1324420502.46,19890,14782
2021-02-22,1246080196.6000001,19810,14783
2021-02-23,1127582832.75,19900,14788
2021-02-24,1146165569.8,19550,14790
2021-02-25,1080510983.25,19720,14796
2021-02-26,1066979312.55,19700,14804
2021-02-27,1058081483.4,19700,14804
2021-02-28,1043782954.35,19700,14804
2021-03-01,1142993413.8,20030,14804
2021-03-02,1113533160.84,20030,14794
2021-03-03,1154790703.3999999,20060,14805
2021-03-04,1112448190.41,20100,14812
2021-03-05,1126500036.97,19740,14809
2021-03-06,1128314116.05,19740,14809
2021-03-07,1171420145.22,19740,14809
2021-03-08,1208181384.75,19660,14819
2021-03-09,1268299769.3999999,19650,14835
2021-03-10,1291978616.04,19720,14836
2021-03-11,1334906922.02,20000,14834
2021-03-12,1318167088.95,19920,14838
2021-03-13,1409357222.1000001,19920,14838
2021-03-14,1364694153.9,19920,14838
2021-03-15,1279384215.39,20000,14840
2021-03-16,1318594334.6399999,19990,14825
2021-03-17,1364753245.3500001,19980,14840
2021-03-18,1327678139.9,20280,14838
2021-03-19,1338263764.17,20200,14843
2021-03-20,1339410953.73,20200,14843
2021-03-21,1324437038.19,20200,14843
2021-03-22,1251416325.96,20160,14844
2021-03-23,1251981446.7,19950,14848
2021-03-24,1206960522,19700,14865
2021-03-25,1186199040.8,19600,14870
2021-03-26,1276870915.24,19650,14868
2021-03-27,1291138443.1200001,19650,14868
2021-03-28,1288585583.56,19650,14868
2021-03-29,1329540710.4,19890,14875
2021-03-30,1356516000,20000,14881
2021-03-31,1357621320.54,20100,14881
